File accession	File format	Output type	Experiment accession	Assay	Biosample term id	Biosample term name	Biosample type	Biosample organism	Biosample treatments	Biosample treatments amount	Biosample treatments duration	Biosample genetic modifications methods	Biosample genetic modifications categories	Biosample genetic modifications targets	Biosample genetic modifications gene targets	Biosample genetic modifications site coordinates	Biosample genetic modifications zygosity	Experiment target	Library made from	Library depleted in	Library extraction method	Library lysis method	Library crosslinking method	Library strand specific	Experiment date released	Project	RBNS protein concentration	Library fragmentation method	Library size range	Biological replicate(s)	Technical replicate	Read length	Mapped read length	Run type	Paired end	Paired with	Derived from	Size	Lab	md5sum	dbxrefs	File download URL	Assembly	Genome annotation	Platform	Controlled by	File Status	s3_uri	Audit WARNING	Audit INTERNAL_ACTION	Audit NOT_COMPLIANT	Audit ERROR
ENCFF694GPP	bed narrowPeak	peaks	ENCSR000EOK	DNase-seq	CL:0002584	renal cortical epithelial cell	primary cell	Homo sapiens											DNA		see document	see document		False	2011-04-07	ENCODE				1							ENCFF369TLF, ENCFF390DNP	3254604	ENCODE Processing Pipeline	f71d0353897c8b395781cd76aea6d6c6		https://www.encodeproject.org/files/ENCFF694GPP/@@download/ENCFF694GPP.bed.gz	hg19				archived	s3://encode-public/2017/09/06/e477862a-eb44-4e1a-89f7-f7aedc2a096c/ENCFF694GPP.bed.gz				
ENCFF613SZK	bed narrowPeak	peaks	ENCSR000EOK	DNase-seq	CL:0002584	renal cortical epithelial cell	primary cell	Homo sapiens											DNA		see document	see document		False	2011-04-07	ENCODE				2							ENCFF390DNP, ENCFF683HSF	1065436	ENCODE Processing Pipeline	29820ff72b90e5202591a17fb2ab211b		https://www.encodeproject.org/files/ENCFF613SZK/@@download/ENCFF613SZK.bed.gz	hg19				archived	s3://encode-public/2017/09/06/d01cdadc-94c9-4b44-b1ce-106c8b635440/ENCFF613SZK.bed.gz				
ENCFF001SPP	bed narrowPeak	peaks	ENCSR000ELR	DNase-seq	CL:0000632	hepatic stellate cell	primary cell	Homo sapiens											DNA		see document	see document		False	2011-04-19	ENCODE												1543543	Gregory Crawford, Duke	7f02bb1ba57e7719aecda00ca2698947		https://www.encodeproject.org/files/ENCFF001SPP/@@download/ENCFF001SPP.bed.gz	hg19				archived	s3://encode-public/2012/09/01/15a7c894-d40c-4a4c-9293-4dab1cbaa828/ENCFF001SPP.narrowPeak.gz				
ENCFF001UXR	bed narrowPeak	peaks	ENCSR000ELR	DNase-seq	CL:0000632	hepatic stellate cell	primary cell	Homo sapiens											DNA		see document	see document		False	2011-04-19	ENCODE												2325884	Gregory Crawford, Duke	848e0ddf8116695f2f1aa9d56114add7		https://www.encodeproject.org/files/ENCFF001UXR/@@download/ENCFF001UXR.bed.gz	hg19				archived	s3://encode-public/2011/01/11/1f6136f9-ebba-4863-a8be-f50adca643c2/ENCFF001UXR.narrowPeak.gz				
ENCFF801KLJ	bed narrowPeak	peaks	ENCSR000ELR	DNase-seq	CL:0000632	hepatic stellate cell	primary cell	Homo sapiens											DNA		see document	see document		False	2011-04-19	ENCODE				1							ENCFF938QTJ, ENCFF967OQF	1842	ENCODE Processing Pipeline	b87f0ac776f01076e505d6b6c15c2c46		https://www.encodeproject.org/files/ENCFF801KLJ/@@download/ENCFF801KLJ.bed.gz	GRCh38				released	s3://encode-public/2018/05/04/f837ddf9-be41-406a-9dd1-27ccc22b1e82/ENCFF801KLJ.bed.gz				
ENCFF869SWR	bed narrowPeak	peaks	ENCSR000ELR	DNase-seq	CL:0000632	hepatic stellate cell	primary cell	Homo sapiens											DNA		see document	see document		False	2011-04-19	ENCODE				1							ENCFF390DNP, ENCFF506VIM	2138465	ENCODE Processing Pipeline	d35e78d8efeeab5e270deaa502fc2747		https://www.encodeproject.org/files/ENCFF869SWR/@@download/ENCFF869SWR.bed.gz	hg19				released	s3://encode-public/2018/05/14/6fd0c617-84a1-4465-be72-171d3187eb53/ENCFF869SWR.bed.gz				
ENCFF858RGN	bed narrowPeak	peaks	ENCSR000ELR	DNase-seq	CL:0000632	hepatic stellate cell	primary cell	Homo sapiens											DNA		see document	see document		False	2011-04-19	ENCODE				1							ENCFF938QTJ, ENCFF967OQF	1857	ENCODE Processing Pipeline	ebbe8eef96914e75f86f5e28b12168df		https://www.encodeproject.org/files/ENCFF858RGN/@@download/ENCFF858RGN.bed.gz	GRCh38				archived	s3://encode-public/2017/10/03/fddad7a4-176a-4d09-9c11-3e7ea2291611/ENCFF858RGN.bed.gz				
ENCFF860BQK	bed narrowPeak	peaks	ENCSR000ELR	DNase-seq	CL:0000632	hepatic stellate cell	primary cell	Homo sapiens											DNA		see document	see document		False	2011-04-19	ENCODE				1							ENCFF390DNP, ENCFF506VIM	2138188	ENCODE Processing Pipeline	73db15ebb86d6d31dd2c41d28e5730e5		https://www.encodeproject.org/files/ENCFF860BQK/@@download/ENCFF860BQK.bed.gz	hg19				archived	s3://encode-public/2017/10/03/52499ed1-8068-4e39-940b-695c76fbb507/ENCFF860BQK.bed.gz				
ENCFF001WTS	bed narrowPeak	peaks	ENCSR000EQH	DNase-seq	CL:0000546	T-helper 2 cell	primary cell	Homo sapiens											DNA		see document	see document		False	2012-07-23	ENCODE				1							ENCFF001EJP	1252011	John Stamatoyannopoulos, UW	d2a1531605040f22eeb9168cdfe57c6c		https://www.encodeproject.org/files/ENCFF001WTS/@@download/ENCFF001WTS.bed.gz	hg19				archived	s3://encode-public/2011/01/11/043acbfb-495b-4205-b3df-7f53e57e8983/ENCFF001WTS.narrowPeak.gz				
ENCFF345HQB	bed narrowPeak	peaks	ENCSR000EQH	DNase-seq	CL:0000546	T-helper 2 cell	primary cell	Homo sapiens											DNA		see document	see document		False	2012-07-23	ENCODE				1							ENCFF291KFT, ENCFF967OQF	582101	ENCODE Processing Pipeline	eaf2676cdb0506dc6b22ada39f1047ef		https://www.encodeproject.org/files/ENCFF345HQB/@@download/ENCFF345HQB.bed.gz	GRCh38				released	s3://encode-public/2018/05/04/4a3247aa-4bac-4fc5-8000-9c60bd9812bb/ENCFF345HQB.bed.gz				
ENCFF481KKG	bed narrowPeak	peaks	ENCSR000EQH	DNase-seq	CL:0000546	T-helper 2 cell	primary cell	Homo sapiens											DNA		see document	see document		False	2012-07-23	ENCODE				1							ENCFF250MLT, ENCFF390DNP	581344	ENCODE Processing Pipeline	f39aa959125daee0e039f4288489e7d9		https://www.encodeproject.org/files/ENCFF481KKG/@@download/ENCFF481KKG.bed.gz	hg19				released	s3://encode-public/2018/05/14/d27405bb-620e-48be-b423-0566d491c29e/ENCFF481KKG.bed.gz				
ENCFF570MGY	bed narrowPeak	peaks	ENCSR000EQH	DNase-seq	CL:0000546	T-helper 2 cell	primary cell	Homo sapiens											DNA		see document	see document		False	2012-07-23	ENCODE				1							ENCFF163ZHO, ENCFF687DGX	570211	ENCODE Processing Pipeline	b61c0950fc53fc271394a67b25bfc9c2		https://www.encodeproject.org/files/ENCFF570MGY/@@download/ENCFF570MGY.bed.gz	hg19				archived	s3://encode-public/2016/10/15/e4d68ddc-04b1-4347-8c74-9d1f1b17e8a6/ENCFF570MGY.bed.gz				
ENCFF619RAY	bed narrowPeak	peaks	ENCSR000EQH	DNase-seq	CL:0000546	T-helper 2 cell	primary cell	Homo sapiens											DNA		see document	see document		False	2012-07-23	ENCODE				1							ENCFF566YLR, ENCFF992CZQ	574170	ENCODE Processing Pipeline	9d02c09e4c56e878ed7dc849650c7825		https://www.encodeproject.org/files/ENCFF619RAY/@@download/ENCFF619RAY.bed.gz	GRCh38				archived	s3://encode-public/2016/10/23/bb2bb910-f9e3-4fd3-9dc2-95eac5075afb/ENCFF619RAY.bed.gz				
ENCFF772NXP	bed narrowPeak	peaks	ENCSR000EQH	DNase-seq	CL:0000546	T-helper 2 cell	primary cell	Homo sapiens											DNA		see document	see document		False	2012-07-23	ENCODE				1							ENCFF291KFT, ENCFF967OQF	583306	ENCODE Processing Pipeline	b3a3ba68bdd44901cb3ff69384cd673a		https://www.encodeproject.org/files/ENCFF772NXP/@@download/ENCFF772NXP.bed.gz	GRCh38				archived	s3://encode-public/2017/08/23/288611d5-938e-4c36-b790-f15dcce37eb2/ENCFF772NXP.bed.gz				
ENCFF231NXS	bed narrowPeak	peaks	ENCSR000EQH	DNase-seq	CL:0000546	T-helper 2 cell	primary cell	Homo sapiens											DNA		see document	see document		False	2012-07-23	ENCODE				1							ENCFF250MLT, ENCFF390DNP	581326	ENCODE Processing Pipeline	55a357b858005adf8734fa922fc135dd		https://www.encodeproject.org/files/ENCFF231NXS/@@download/ENCFF231NXS.bed.gz	hg19				archived	s3://encode-public/2017/09/05/bccb3d88-64e6-457c-b28e-f92575de4aa7/ENCFF231NXS.bed.gz				
ENCFF001SRB	bed narrowPeak	peaks	ENCSR000ENW	DNase-seq	CL:0002555	fibroblast of mammary gland	primary cell	Homo sapiens											DNA		see document	see document		False	2010-12-14	ENCODE				1, 2							ENCFF001DFO, ENCFF001DFT	1726810	John Stamatoyannopoulos, UW	6058357e943c3e4c0b313614493c0633		https://www.encodeproject.org/files/ENCFF001SRB/@@download/ENCFF001SRB.bed.gz	hg19				archived	s3://encode-public/2012/09/01/891485b2-4cd0-4514-810b-1b6523b4a656/ENCFF001SRB.narrowPeak.gz				
ENCFF001WAE	bed narrowPeak	peaks	ENCSR000ENW	DNase-seq	CL:0002555	fibroblast of mammary gland	primary cell	Homo sapiens											DNA		see document	see document		False	2010-12-14	ENCODE				2							ENCFF001BHZ	3077067	John Stamatoyannopoulos, UW	1b4cad662d9eeb29498eb62da55d6207		https://www.encodeproject.org/files/ENCFF001WAE/@@download/ENCFF001WAE.bed.gz	hg19				archived	s3://encode-public/2012/07/12/6fd823b2-b1e0-4a8e-b70d-72b528fa11b0/ENCFF001WAE.narrowPeak.gz				
ENCFF001WJX	bed narrowPeak	peaks	ENCSR000ENW	DNase-seq	CL:0002555	fibroblast of mammary gland	primary cell	Homo sapiens											DNA		see document	see document		False	2010-12-14	ENCODE				1							ENCFF001DFO	2058604	John Stamatoyannopoulos, UW	69a93a97b60a1648276a8e1a0e02ec33		https://www.encodeproject.org/files/ENCFF001WJX/@@download/ENCFF001WJX.bed.gz	hg19				archived	s3://encode-public/2011/01/11/a1021bb4-8c53-4533-80ba-bfc3bcdb5965/ENCFF001WJX.narrowPeak.gz				
ENCFF001WJY	bed narrowPeak	peaks	ENCSR000ENW	DNase-seq	CL:0002555	fibroblast of mammary gland	primary cell	Homo sapiens											DNA		see document	see document		False	2010-12-14	ENCODE				2							ENCFF001DFT	2185130	John Stamatoyannopoulos, UW	d0b4eff951f8d770ca5d4f5d53aab99c		https://www.encodeproject.org/files/ENCFF001WJY/@@download/ENCFF001WJY.bed.gz	hg19				archived	s3://encode-public/2011/01/11/8897cb1f-4cf2-48b6-9bff-768510201dab/ENCFF001WJY.narrowPeak.gz				
ENCFF066PEB	bed narrowPeak	peaks	ENCSR000ENW	DNase-seq	CL:0002555	fibroblast of mammary gland	primary cell	Homo sapiens											DNA		see document	see document		False	2010-12-14	ENCODE				1							ENCFF643SNJ, ENCFF967OQF	1277510	ENCODE Processing Pipeline	a36acce1893f6645e8dcc12942a307b0		https://www.encodeproject.org/files/ENCFF066PEB/@@download/ENCFF066PEB.bed.gz	GRCh38				released	s3://encode-public/2018/05/04/75cf4fbc-a436-49bf-aa15-3d53508e95fa/ENCFF066PEB.bed.gz				
ENCFF772YRU	bed narrowPeak	peaks	ENCSR000ENW	DNase-seq	CL:0002555	fibroblast of mammary gland	primary cell	Homo sapiens											DNA		see document	see document		False	2010-12-14	ENCODE				2							ENCFF093TTF, ENCFF967OQF	3489517	ENCODE Processing Pipeline	73acac64a1a28fcfd10baca5105ee8f1		https://www.encodeproject.org/files/ENCFF772YRU/@@download/ENCFF772YRU.bed.gz	GRCh38				released	s3://encode-public/2018/05/04/09ea3df9-1c8b-43dc-ba71-291b8073a046/ENCFF772YRU.bed.gz				
ENCFF387KMX	bed narrowPeak	peaks	ENCSR000ENW	DNase-seq	CL:0002555	fibroblast of mammary gland	primary cell	Homo sapiens											DNA		see document	see document		False	2010-12-14	ENCODE				1							ENCFF035OEE, ENCFF390DNP	1275542	ENCODE Processing Pipeline	03f68e780e3d93b3c692d4ae5275c71e		https://www.encodeproject.org/files/ENCFF387KMX/@@download/ENCFF387KMX.bed.gz	hg19				released	s3://encode-public/2018/05/14/91296501-f93a-48c2-8d01-4748f078da5d/ENCFF387KMX.bed.gz				
ENCFF042ALK	bed narrowPeak	peaks	ENCSR000ENW	DNase-seq	CL:0002555	fibroblast of mammary gland	primary cell	Homo sapiens											DNA		see document	see document		False	2010-12-14	ENCODE				2							ENCFF390DNP, ENCFF403LQK	3482155	ENCODE Processing Pipeline	57b65679f377dda6f28125cb84c87718		https://www.encodeproject.org/files/ENCFF042ALK/@@download/ENCFF042ALK.bed.gz	hg19				released	s3://encode-public/2018/05/14/4b4e9d2c-c051-49f9-accf-38ebfcab701a/ENCFF042ALK.bed.gz				
ENCFF654MTB	bed narrowPeak	peaks	ENCSR000ENW	DNase-seq	CL:0002555	fibroblast of mammary gland	primary cell	Homo sapiens											DNA		see document	see document		False	2010-12-14	ENCODE				1							ENCFF790HHK, ENCFF992CZQ	1236122	ENCODE Processing Pipeline	85d0e102a7d33e51abcbfc377992bf82		https://www.encodeproject.org/files/ENCFF654MTB/@@download/ENCFF654MTB.bed.gz	GRCh38				archived	s3://encode-public/2016/10/23/81f58564-5d3f-46fc-a042-c1e11109dd26/ENCFF654MTB.bed.gz				
ENCFF014POT	bed narrowPeak	peaks	ENCSR000ENW	DNase-seq	CL:0002555	fibroblast of mammary gland	primary cell	Homo sapiens											DNA		see document	see document		False	2010-12-14	ENCODE				2							ENCFF377WCN, ENCFF992CZQ	3393816	ENCODE Processing Pipeline	2b175521a2d707337ea4e1a7cbcb2de9		https://www.encodeproject.org/files/ENCFF014POT/@@download/ENCFF014POT.bed.gz	GRCh38				archived	s3://encode-public/2016/10/23/9e2b8134-c197-414c-b8b2-cf6be1810463/ENCFF014POT.bed.gz				
ENCFF801FQN	bed narrowPeak	peaks	ENCSR000ENW	DNase-seq	CL:0002555	fibroblast of mammary gland	primary cell	Homo sapiens											DNA		see document	see document		False	2010-12-14	ENCODE				1							ENCFF163ZHO, ENCFF774NCF	1231489	ENCODE Processing Pipeline	54bc203c2fcb42e5209532c0d1194f80		https://www.encodeproject.org/files/ENCFF801FQN/@@download/ENCFF801FQN.bed.gz	hg19				archived	s3://encode-public/2016/10/24/b8de6331-351d-431f-b615-1981d0ba69ea/ENCFF801FQN.bed.gz				
ENCFF826OER	bed narrowPeak	peaks	ENCSR000ENW	DNase-seq	CL:0002555	fibroblast of mammary gland	primary cell	Homo sapiens											DNA		see document	see document		False	2010-12-14	ENCODE				2							ENCFF163ZHO, ENCFF175AJF	3381556	ENCODE Processing Pipeline	519674235bbed56b0b0be701c9cf744b		https://www.encodeproject.org/files/ENCFF826OER/@@download/ENCFF826OER.bed.gz	hg19				archived	s3://encode-public/2016/10/24/77680132-82d7-49dd-b9e2-919bda35bad6/ENCFF826OER.bed.gz				
ENCFF040SYZ	bed narrowPeak	peaks	ENCSR000ENW	DNase-seq	CL:0002555	fibroblast of mammary gland	primary cell	Homo sapiens											DNA		see document	see document		False	2010-12-14	ENCODE				1							ENCFF643SNJ, ENCFF967OQF	1278047	ENCODE Processing Pipeline	8f948c7b5a21d36f78d6f6ca26824a06		https://www.encodeproject.org/files/ENCFF040SYZ/@@download/ENCFF040SYZ.bed.gz	GRCh38				archived	s3://encode-public/2017/08/24/5e7d1baa-5537-401b-82b9-4dfc0db7acc1/ENCFF040SYZ.bed.gz				
ENCFF836ZPU	bed narrowPeak	peaks	ENCSR000ENW	DNase-seq	CL:0002555	fibroblast of mammary gland	primary cell	Homo sapiens											DNA		see document	see document		False	2010-12-14	ENCODE				2							ENCFF093TTF, ENCFF967OQF	3497733	ENCODE Processing Pipeline	beea16d9446d497619976f7650f80955		https://www.encodeproject.org/files/ENCFF836ZPU/@@download/ENCFF836ZPU.bed.gz	GRCh38				archived	s3://encode-public/2017/08/24/817d5843-d800-4a91-a657-2a4e9dcb6769/ENCFF836ZPU.bed.gz				
ENCFF851EIO	bed narrowPeak	peaks	ENCSR000ENW	DNase-seq	CL:0002555	fibroblast of mammary gland	primary cell	Homo sapiens											DNA		see document	see document		False	2010-12-14	ENCODE				1							ENCFF035OEE, ENCFF390DNP	1275331	ENCODE Processing Pipeline	6ec0c5ab717a00cfabc89b3d69c413e4		https://www.encodeproject.org/files/ENCFF851EIO/@@download/ENCFF851EIO.bed.gz	hg19				archived	s3://encode-public/2017/09/06/6377e217-cd3d-43fa-b4c0-e4fba1fa521d/ENCFF851EIO.bed.gz				
ENCFF349OBE	bed narrowPeak	peaks	ENCSR000ENW	DNase-seq	CL:0002555	fibroblast of mammary gland	primary cell	Homo sapiens											DNA		see document	see document		False	2010-12-14	ENCODE				2							ENCFF390DNP, ENCFF403LQK	3484819	ENCODE Processing Pipeline	8d7bdc22c327e8908a1b2d5221413a3e		https://www.encodeproject.org/files/ENCFF349OBE/@@download/ENCFF349OBE.bed.gz	hg19				archived	s3://encode-public/2017/09/06/45061f69-4c1e-46ed-a614-0ae3ec941839/ENCFF349OBE.bed.gz				
ENCFF138YRO	bed narrowPeak	peaks	ENCSR414IHC	DNase-seq	CL:0000084	T-cell	primary cell	Homo sapiens	G-CSF	7.5 μg/kg	4 day								DNA		see document			False	2013-07-31	Roadmap				1							ENCFF143WEU, ENCFF967OQF	664020	ENCODE Processing Pipeline	e5357d24a336beebdb950f1846411301		https://www.encodeproject.org/files/ENCFF138YRO/@@download/ENCFF138YRO.bed.gz	GRCh38				released	s3://encode-public/2018/05/06/7bf0db9b-63eb-4ddd-8419-fd7c5b1d63b8/ENCFF138YRO.bed.gz				
ENCFF133ILP	bed narrowPeak	peaks	ENCSR414IHC	DNase-seq	CL:0000084	T-cell	primary cell	Homo sapiens	G-CSF	7.5 μg/kg	4 day								DNA		see document			False	2013-07-31	Roadmap				1							ENCFF390DNP, ENCFF911VCD	663538	ENCODE Processing Pipeline	bf30f7501f09c8a552158ac33e41d8e1		https://www.encodeproject.org/files/ENCFF133ILP/@@download/ENCFF133ILP.bed.gz	hg19				released	s3://encode-public/2018/05/14/bd9e2288-a2eb-444e-82d6-2614dceff78a/ENCFF133ILP.bed.gz				
ENCFF668TER	bed narrowPeak	peaks	ENCSR414IHC	DNase-seq	CL:0000084	T-cell	primary cell	Homo sapiens	G-CSF	7.5 μg/kg	4 day								DNA		see document			False	2013-07-31	Roadmap				1							ENCFF744RSY, ENCFF992CZQ	663681	ENCODE Processing Pipeline	6dbc6a0105263f063914a51d21315fa0		https://www.encodeproject.org/files/ENCFF668TER/@@download/ENCFF668TER.bed.gz	GRCh38				archived	s3://encode-public/2016/11/03/b79caebd-bf21-484a-a403-6a4e49b5c5c4/ENCFF668TER.bed.gz				
ENCFF304TBE	bed narrowPeak	peaks	ENCSR414IHC	DNase-seq	CL:0000084	T-cell	primary cell	Homo sapiens	G-CSF	7.5 μg/kg	4 day								DNA		see document			False	2013-07-31	Roadmap				1							ENCFF163ZHO, ENCFF265AQF	659566	ENCODE Processing Pipeline	452a875850bf3ec837cc3fc886bd2dfe		https://www.encodeproject.org/files/ENCFF304TBE/@@download/ENCFF304TBE.bed.gz	hg19				archived	s3://encode-public/2016/11/03/6617be66-eb74-479b-ab25-d15b302dcdbe/ENCFF304TBE.bed.gz				
ENCFF839YTP	bed narrowPeak	peaks	ENCSR414IHC	DNase-seq	CL:0000084	T-cell	primary cell	Homo sapiens	G-CSF	7.5 μg/kg	4 day								DNA		see document			False	2013-07-31	Roadmap				1							ENCFF143WEU, ENCFF967OQF	665867	ENCODE Processing Pipeline	3772d373c4eda044c6f146daf33c1a39		https://www.encodeproject.org/files/ENCFF839YTP/@@download/ENCFF839YTP.bed.gz	GRCh38				archived	s3://encode-public/2017/09/18/45dbee3a-f0c8-4511-9384-423de0845bd5/ENCFF839YTP.bed.gz				
ENCFF991UKF	bed narrowPeak	peaks	ENCSR414IHC	DNase-seq	CL:0000084	T-cell	primary cell	Homo sapiens	G-CSF	7.5 μg/kg	4 day								DNA		see document			False	2013-07-31	Roadmap				1							ENCFF390DNP, ENCFF911VCD	663458	ENCODE Processing Pipeline	1c4b9345889643250e1af3ca31db4323		https://www.encodeproject.org/files/ENCFF991UKF/@@download/ENCFF991UKF.bed.gz	hg19				archived	s3://encode-public/2017/09/19/35aba61f-db15-4830-87c6-75fa58365457/ENCFF991UKF.bed.gz				
ENCFF898HGX	bed narrowPeak	peaks	ENCSR569ATD	DNase-seq	CL:0000624	CD4-positive, alpha-beta T cell	primary cell	Homo sapiens	G-CSF	7.5 μg/kg	4 day								DNA		see document			False	2013-07-31	Roadmap				1							ENCFF041LTC, ENCFF967OQF	595227	ENCODE Processing Pipeline	93e9ffce3ea1e2dcd056ee9f91aaf1c0		https://www.encodeproject.org/files/ENCFF898HGX/@@download/ENCFF898HGX.bed.gz	GRCh38				released	s3://encode-public/2018/05/06/81fd6a93-add2-46ef-8afe-494985937696/ENCFF898HGX.bed.gz				
ENCFF109RSW	bed narrowPeak	peaks	ENCSR569ATD	DNase-seq	CL:0000624	CD4-positive, alpha-beta T cell	primary cell	Homo sapiens	G-CSF	7.5 μg/kg	4 day								DNA		see document			False	2013-07-31	Roadmap				1							ENCFF308TOC, ENCFF390DNP	593639	ENCODE Processing Pipeline	7ba35939bf5568eb7232e4c392579627		https://www.encodeproject.org/files/ENCFF109RSW/@@download/ENCFF109RSW.bed.gz	hg19				released	s3://encode-public/2018/05/14/09c138bd-44bc-4fab-941e-d1ee23f6c19f/ENCFF109RSW.bed.gz				
ENCFF276EBZ	bed narrowPeak	peaks	ENCSR569ATD	DNase-seq	CL:0000624	CD4-positive, alpha-beta T cell	primary cell	Homo sapiens	G-CSF	7.5 μg/kg	4 day								DNA		see document			False	2013-07-31	Roadmap				1							ENCFF197XYY, ENCFF992CZQ	597764	ENCODE Processing Pipeline	b56361cec3d9f8de8ba49571e2026c09		https://www.encodeproject.org/files/ENCFF276EBZ/@@download/ENCFF276EBZ.bed.gz	GRCh38				archived	s3://encode-public/2016/10/30/fb01f344-4f75-4ef3-ae7e-754cff3f5af0/ENCFF276EBZ.bed.gz				
ENCFF988HSM	bed narrowPeak	peaks	ENCSR569ATD	DNase-seq	CL:0000624	CD4-positive, alpha-beta T cell	primary cell	Homo sapiens	G-CSF	7.5 μg/kg	4 day								DNA		see document			False	2013-07-31	Roadmap				1							ENCFF163ZHO, ENCFF905PBC	594442	ENCODE Processing Pipeline	f8f6e22e8df5beadc8b7881aa6cb2e0e		https://www.encodeproject.org/files/ENCFF988HSM/@@download/ENCFF988HSM.bed.gz	hg19				archived	s3://encode-public/2016/10/30/1bd60215-ee79-4b86-acf0-9235fbc29ee1/ENCFF988HSM.bed.gz				
ENCFF947JNC	bed narrowPeak	peaks	ENCSR569ATD	DNase-seq	CL:0000624	CD4-positive, alpha-beta T cell	primary cell	Homo sapiens	G-CSF	7.5 μg/kg	4 day								DNA		see document			False	2013-07-31	Roadmap				1							ENCFF041LTC, ENCFF967OQF	596567	ENCODE Processing Pipeline	6b63e87484e0d7dd7869966c18347376		https://www.encodeproject.org/files/ENCFF947JNC/@@download/ENCFF947JNC.bed.gz	GRCh38				archived	s3://encode-public/2017/09/18/0094f1b1-798a-4cce-9eff-ce57eea8b0c6/ENCFF947JNC.bed.gz				
ENCFF813RJG	bed narrowPeak	peaks	ENCSR569ATD	DNase-seq	CL:0000624	CD4-positive, alpha-beta T cell	primary cell	Homo sapiens	G-CSF	7.5 μg/kg	4 day								DNA		see document			False	2013-07-31	Roadmap				1							ENCFF308TOC, ENCFF390DNP	593579	ENCODE Processing Pipeline	47e23a6fe010f53470833eb444fa3e83		https://www.encodeproject.org/files/ENCFF813RJG/@@download/ENCFF813RJG.bed.gz	hg19				archived	s3://encode-public/2017/09/19/6572e095-2487-4b06-bf1e-08346a81154c/ENCFF813RJG.bed.gz				
ENCFF001WJT	bed narrowPeak	peaks	ENCSR000ENV	DNase-seq	CL:0002327	mammary epithelial cell	primary cell	Homo sapiens											DNA		see document	see document		False	2010-12-16	ENCODE				1							ENCFF001DFG	1674865	John Stamatoyannopoulos, UW	234971f2cc2b89d0c7c24f24d5484637		https://www.encodeproject.org/files/ENCFF001WJT/@@download/ENCFF001WJT.bed.gz	hg19				archived	s3://encode-public/2011/01/11/b124e63c-fb89-4c34-8bcc-f4ec51757929/ENCFF001WJT.narrowPeak.gz				
ENCFF001WJU	bed narrowPeak	peaks	ENCSR000ENV	DNase-seq	CL:0002327	mammary epithelial cell	primary cell	Homo sapiens											DNA		see document	see document		False	2010-12-16	ENCODE				2							ENCFF001DFE	1687212	John Stamatoyannopoulos, UW	ef7e11408e1371afc8f1db0d883ffb9e		https://www.encodeproject.org/files/ENCFF001WJU/@@download/ENCFF001WJU.bed.gz	hg19				archived	s3://encode-public/2011/01/11/64d037ec-c300-4c6e-a017-d50437e95c66/ENCFF001WJU.narrowPeak.gz				
ENCFF710XFX	bed narrowPeak	peaks	ENCSR000ENV	DNase-seq	CL:0002327	mammary epithelial cell	primary cell	Homo sapiens											DNA		see document	see document		False	2010-12-16	ENCODE				1							ENCFF967OQF, ENCFF996VPC	989669	ENCODE Processing Pipeline	654003f904b9bc1c14c84af357416d09		https://www.encodeproject.org/files/ENCFF710XFX/@@download/ENCFF710XFX.bed.gz	GRCh38				released	s3://encode-public/2018/05/04/ac6e1629-6564-4870-9b8d-4fcd8e74f1f7/ENCFF710XFX.bed.gz				
